data-object,variants.sku,variants.prices.key,variants.prices.value.currencyCode,variants.prices.value.type,variants.prices.country,variants.prices.value.fractionDigits,variants.prices.value.centAmount,variants.key,taxCategory.key,key,productType.key,description.en-US,priceMode,productType.typeId,name.en-US,slug.en-US,taxCategory.typeId,attributes.Specs_RockerType,attributes.Specs_Shape,attributes.Specs_FlexRating,attributes.Specs_BindingMountPattern,attributes.Specs_Core-Laminates,attributes.Specs_EdgeTech,attributes.Specs_MadeintheUSA,attributes.Specs_Warranty,attributes.Details_RockerType,attributes.Details_Flex,attributes.Details_Core,attributes.Details_Laminates,attributes.Details_Sidewalls,attributes.Details_Base,attributes.Details_Edges,attributes.Details_Topsheet,attributes.Details_Graphics,attributes.Details_AdditionalFeatures,attributes.Details_BindingCompatibility,attributes.SpecsTable_Size,attributes.SpecsTable_EffectiveEdge,attributes.SpecsTable_TipWidth,attributes.SpecsTable_WaistWidth,attributes.SpecsTable_TailWidth,attributes.SpecsTable_SidecutRadius,attributes.SpecsTable_StanceSetback,attributes.SpecsTable_StanceRange,attributes.SpecsTable_Width,categories,attributes.Details_Shape,attributes.SpecsTable_RiderWeight,attributes.Specs_Athletes,attributes.Details_Proposition65WarningtoCaliforniaConsumers,attributes.Specs_SnowboardAwards,attributes.Specs_Series
variant,SKU-SNW-3950-0002,PriceSNW-3950-0002,USD,centPrecision,US,2,54399,VariantKeySNW-3950-0002,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,TrueTwin,Medium,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-6-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,RecluseWebCarbonLayup-Strategicallypositionedtostiffentheboardattheendsforedgeholdpressure-spring-andstability-TheRecluseWebCarbonLayupholdstheintegrityoftheboard-sflexpatternoveralongperiodandcreatesapowerfulsnapinandoutoftheturn-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,155,1198,302,254,302,7-43,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,VarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints,,,,,
variant,SKU-SNW-3950-0003,PriceSNW-3950-0003,USD,centPrecision,US,2,54399,VariantKeySNW-3950-0003,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,TrueTwin,Medium,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-6-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,RecluseWebCarbonLayup-Strategicallypositionedtostiffentheboardattheendsforedgeholdpressure-spring-andstability-TheRecluseWebCarbonLayupholdstheintegrityoftheboard-sflexpatternoveralongperiodandcreatesapowerfulsnapinandoutoftheturn-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,158,1223,303,255,303,7-66,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,VarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints,,,,,
variant,SKU-SNW-3950-0004,PriceSNW-3950-0004,USD,centPrecision,US,2,54399,VariantKeySNW-3950-0004,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,TrueTwin,Medium,2x4,Carbon-Wood,,Yes,3Years,ShockWaveRockerCamber-ShockWaveRockerCambergivesyoutheshockofexplosivepowerandthefluidfeelofridingawave-SWRCfeatureslongercamberareasunderthebindingsforhugepopandvicelikestabilitywithasmallerrockerareainbetweenthatretainsquickturninitiationandflotation-ThehallmarksofthepatentedRockerCamberProfile-,FlexRating-6-1Soft-10Stiff-,NSSuperlightWoodCore-NeverSummerusesacustomblendofwoodspeciesthatwascreatedtobethelightestweightyetdurablecoreonthemarket-TheNSSuperlightWoodCoreisCNCsandedinthecustomwoodworkingfacilitytoafractionofamillimeter-Atailoredflexisperfected-givingtheirsnowboardsunequaledperformance-,RecluseWebCarbonLayup-Strategicallypositionedtostiffentheboardattheendsforedgeholdpressure-spring-andstability-TheRecluseWebCarbonLayupholdstheintegrityoftheboard-sflexpatternoveralongperiodandcreatesapowerfulsnapinandoutoftheturn-,SinteredP-TexSidewalls-NeverSummerwasthefirstsnowboardcompanytouseandperfectSinteredP-TexSidewalls-andthey-veneverseenonecrack-UnlikeconventionalABSsidewallsthathaveatendencytocrackincoldertemperatures-SinteredP-TexSidewallsmaintaintheirintegrityatanytemperature-,DurasurfXTSintered5501Base-CrownPlasticshasdevelopedanexclusive-superfast-durablesinteredbasespecificallyforhigherendboards-JusttherightamountofgraphitehasbeenaddedmakingtheDurasurfXTSintered5501BasethefastestNeverSummerhaseverused-,FullWrapMetalEdge,PremiumCoextrudedPolymerTopsheet-ThePremiumTopsheetisadurable-lightweight-scratchandchipresistantfiberbackedthermoplastic-Thepremiumtopsheetsalsoprovidemoregripthanothertopsheetmaterials-workingasabuilt-instomppad-,,,2x4InsertPattern,161,1254,304,256,304,7-82,,,Regular,Intermediate-AdvancedKey;NeverSummerKey;adult-maleKey;FreestyleKey;All-MountainKey,VarioPowerGripSidecut-VarioPowerGripSidecututilizesmultipleradiicreatingextracontactpointstoenhanceedgehold-Aflatsectionintherockerareaprovidesabroadcontactpointwhenflexed-butallowstheboardtotrackstraightandnotcatchwhenunbent-Flankingthisstraightsectionaretwoshallowradii-whichprovidethesecondandthirdcontactpoints-Towardstheendsofthesidecutaredeepradiiwhichrenderquickturninitiationandthefinalcontactpoints,,,,,
master,SKU-SNW-2997,PriceSNW-2997,USD,centPrecision,US,2,50996,VariantKeySNW-2997,SnowboardTaxKey,KeySnowboard00195,SnowboardProductTypeKey,"When you buy a Jones Mind Expander Snowboard, you must remember to get a new helmet too. To fit all your new ideas, you snow-surfing genius. Blending a directional shape with 3D Contour Base 3.0 and a smooth, camber/rocker profile designed by legendary surf shaper Chris Christenson, this all-mountain slasher exists at the hallowed intersection of burly freeride, creative freestyle, and good old fashioned pow-slashing. Whatever your style, the Mind Expander will have you looking at the mountain from in a whole new light. Like the Ultra Mind Expander, this season's Mind Expander has seen its inserts moved forward 20mm for more centered stance options.",Embedded,product-type,Jones Mind Expander ,Jones-Mind-Expander-Snowboard-2024,tax-category,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,146,1066,289,248,269,,0,,Regular,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,110-160,,,,
variant,SKU-SNW-2997-0001,PriceSNW-2997-0001,USD,centPrecision,US,2,50996,VariantKeySNW-2997-0001,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,146,1066,289,248,269,,0,,Regular,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,110-160,,,,
variant,SKU-SNW-2997-0002,PriceSNW-2997-0002,USD,centPrecision,US,2,50996,VariantKeySNW-2997-0002,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,150,1098,295,252,275,,0,,Regular,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,120-170,,,,
variant,SKU-SNW-2997-0003,PriceSNW-2997-0003,USD,centPrecision,US,2,50996,VariantKeySNW-2997-0003,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,154,1130,300,256,280,,0,,Regular,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,130-180,,,,
variant,SKU-SNW-2997-0004,PriceSNW-2997-0004,USD,centPrecision,US,2,50996,VariantKeySNW-2997-0004,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,158,1162,305,260,285,,0,,Regular,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,150-200,,,,
variant,SKU-SNW-2997-0005,PriceSNW-2997-0005,USD,centPrecision,US,2,50996,VariantKeySNW-2997-0005,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,162,1194,311,264,291,,0,,Wide,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,170-220,,,,
variant,SKU-SNW-2997-0006,PriceSNW-2997-0006,USD,centPrecision,US,2,50996,VariantKeySNW-2997-0006,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Bamboo-Basalt-Flax-Wood,,,3Years,ChristensonSurfCamber-Rocker-Upriseinthebigfloatynoseandatthetailendhelpstokeepyouabovethesoftstuffwitheasyturninitiation-Camberinthemiddleprovidesthepowerandpopyouneedforresponsivesnowboarding-,DirectionalFlexPattern,FSC-BambooSurfCore-Re-designedtripledensityBambooSurfwoodcorethatfeaturesprimarilypaulowniastringerswithbamboostringerspositionedinthepocketofthesidecutforbetteredgeresponseandturnpower-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,166,1226,316,268,296,,0,,Wide,Intermediate-AdvancedKey;JonesKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,3DContourBase3-0-Freeridefocused3DContourBasefeaturinga7mmofspoonbevelinthenoseand0-7mmofspoonbevelinthetail-Spoonbevelstartsattherockerpoint-,170-220,,,,
master,SKU-SNW-2904,PriceSNW-2904,USD,centPrecision,US,2,47997,VariantKeySNW-2904,SnowboardTaxKey,KeySnowboard00196,SnowboardProductTypeKey,"Inspired by the future, the Nitro Doppleganger Splitboard features the latest and greatest in core technology with its Koroyd® Power Core and Diamond Laminates. Not only does this construction translate to faster, further, and more epic tours, but it also yields a sturdy flex rating (8/10) — which paired with the Cam-Out camber profile — for strong, reliable edgehold across steep alpine faces. If you're serious about splitboarding, level up the experience with the Nitro Doppleganger Splitboard.",Embedded,product-type,Nitro Doppleganger ,Nitro-Doppleganger-Splitboard,tax-category,Rocker-Camber-Rocker,Directional,Stiff,,Carbon-Koroyd--Wood,,,2Years,Cam-OutCamber-Aclassiccambershapewithearlyandsmoothtransitionsintotipandtail-Theresultisafunandresponsiveboardthatturnsonthespotandisforgiving-evenafterthat713-5-landing-,DirectionalAllTerrainFlex-Nitro-smostversatileflexpattern-combiningtheirsignatureallmountainpopwithsmoothresponse-allowingyoutotearuptheentiremountain-,Koroyd-PowerCore-Thelatestincoretechnology-utilizingco-extrudedminiaturetubesverticallyalignedandwelded-Korroyd-isapproximately70-lighterthanstandardbalsawood-withuniqueenergyabsorptionpropertiesandnolossinstrengthorflex-,DiamondLaminates-Well-balancedlayersofcarbonfiberestablishanewlevelinperformance-Moresnapandlivelinessprovideasmooth-powerful-andeffortlessride-,HikePods-HikePodsaddgripunderneaththebindingsinhikemode-makingthoseicytraversesjustabitmorefun-,SinteredSpeedFormulaHDBase-Nitroutilizesanewbasematerialcompoundtoachievehigherabrasionresistance-increasedwaxabsorption-andhigheron-snowspeeds-,,,GraphicsbyPaulBrown,Tip-n-TailLocks,,148,1005,278,238,268,8-2--7-4,20,458-611,Mid-Wide,Advanced-ExpertKey;NitroKey;adult-maleKey;SplitboardingKey,ProgressiveSidecut-Alargerradiusinthefront-blendedintoatighteronetowardsthetail-Theprogressivesidecutmakesacceleratingoutofturnsabreeze-whilemaintainingacatch-freenosearea-,110-155,,,,
variant,SKU-SNW-2904-0001,PriceSNW-2904-0001,USD,centPrecision,US,2,47997,VariantKeySNW-2904-0001,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Stiff,,Carbon-Koroyd--Wood,,,2Years,Cam-OutCamber-Aclassiccambershapewithearlyandsmoothtransitionsintotipandtail-Theresultisafunandresponsiveboardthatturnsonthespotandisforgiving-evenafterthat713-5-landing-,DirectionalAllTerrainFlex-Nitro-smostversatileflexpattern-combiningtheirsignatureallmountainpopwithsmoothresponse-allowingyoutotearuptheentiremountain-,Koroyd-PowerCore-Thelatestincoretechnology-utilizingco-extrudedminiaturetubesverticallyalignedandwelded-Korroyd-isapproximately70-lighterthanstandardbalsawood-withuniqueenergyabsorptionpropertiesandnolossinstrengthorflex-,DiamondLaminates-Well-balancedlayersofcarbonfiberestablishanewlevelinperformance-Moresnapandlivelinessprovideasmooth-powerful-andeffortlessride-,HikePods-HikePodsaddgripunderneaththebindingsinhikemode-makingthoseicytraversesjustabitmorefun-,SinteredSpeedFormulaHDBase-Nitroutilizesanewbasematerialcompoundtoachievehigherabrasionresistance-increasedwaxabsorption-andhigheron-snowspeeds-,,,GraphicsbyPaulBrown,Tip-n-TailLocks,,148,1005,278,238,268,8-2--7-4,20,458-611,Mid-Wide,Advanced-ExpertKey;NitroKey;adult-maleKey;SplitboardingKey,ProgressiveSidecut-Alargerradiusinthefront-blendedintoatighteronetowardsthetail-Theprogressivesidecutmakesacceleratingoutofturnsabreeze-whilemaintainingacatch-freenosearea-,110-155,,,,
